post_id,text,images
99418082-b7fa-4367-b97b-49fdacdcd63d,C’est avec une certaine émotion que j’ai appris le décès de Jacques Chirac. C’est une page de notre histoire qui se tourne avec la disparition de cet homme d’État qui a su faire rayonner notre pays dans le monde tout en restant proche et à l’écoute de chaque français. C’est en cela que je l’appréciais et que je souhaite aujourd’hui lui rendre hommage.,images/post_49_0.jpg
e4a02989-e354-4bdc-9fe1-0368f84a80ef,Décès de Jacques Chirac : retour sur 40 ans de vie politique,images/post_52_0.jpg
da9f9654-ce7d-4eeb-9cd4-725ee260c920,DEATH OF PRESIDENT JACQUES CHIRAC,
726ff1f6-ff28-4152-b9a6-f81c2fbfe14b,"He had France in his heart, he had the heart of the French and the French humanity.",
13a8ee87-ce93-49c4-ae32-c43425dc3324,He made France shine and the French abroad.,
3017cfdc-f529-4c6c-a764-1868ff3d6c13,"JACQUES CHIRAC : UN AMI NOUS QUITTE C’est avec beaucoup de tristesse que j’ai appris le décès de Jacques #CHIRAC. Nous venons de perdre un ami fidèle qui a toujours veillé, tant par ses paroles que par ses actes, à ce que l’outre-mer ait toute sa place au sein de la Nation. Un lien particulier et indéfectible unissait l’outre-mer, et notamment La Réunion, à ce grand serviteur de l’Etat. Le Président aimait profondément nos territoires, ses habitants et portait sur eux un reg…",images/post_56_0.jpg
14959e25-aaa8-4b08-964b-743443e097e0,NDJAMENA/TCHAD LE 1ER OCTOBRE 2019. SEM CISSE OUSMANE AMBASSADEUR DU NIGER AU TCHAD SIGNE A L'AMBASSADE DE FRANCE LE LIVRE DE CONDOLEANCES OUVERT SUITE AU DECES DE JACQUES CHIRAC ANCIEN PRESIDENT DE LA REPUBLIQUE FRANCAISE ET GRAND AMI DE L'AFRIQUE.,images/post_60_0.jpg;images/post_60_1.jpg;images/post_60_2.jpg;images/post_60_3.jpg;images/post_60_4.jpg
2a11ba1e-7f06-4401-9016-32597f9bd1be,L'émotion de Zinédine Zidane après le décès de Jacques Chirac.,images/post_61_0.jpg
58da1093-5be2-4de4-b19c-4a800c461d40,"[Décès de Jacques Chirac] C’est avec émotion que j’ai appris le décès de l’ancien Président de la République, Jacques Chirac. Je retiendrai particulièrement son refus de la guerre, son engagement pour la promotion du dialogue des cultures et pour la paix au Moyen-Orient. Enfin, il a été un lanceur d’alerte contre le réchauffement climatique avec son discours de Johannesburg de 2002.…",images/post_62_0.jpg
64f0e37c-3f4d-413d-aead-ea544d621600,"Décès de l'Ancien Président de la République Française, S.E.M. Jacques Chirac L'Hommage du Président Guillaume Kigbafori Soro « C’est avec une forte émotion et non sans nostalgie que j’apprends ce jeudi 26 Septembre 2019, la nouvelle de la disparition de Son Excellence Monsieur Jacques Chirac, ancien Président de la République Française.…",images/post_65_0.jpg;images/post_65_1.jpg
8b5bc12c-f7b0-4e45-8946-0c4734652d42,Décès de Jacques Chirac : un registre de condoléances est ouvert dans le hall de l'Hôtel de Ville de Béziers,images/post_69_0.jpg
8ac52209-5c31-4d4d-adca-197b3ac5d445,"Jacques Chirac c’est aussi cet hommage après l’annonce de la disparition de François Mitterrand, le 8 janvier 1996. J’espère qu’il aura droit à un hommage de cette qualité, touchante et humaine.",
c89f8aaf-2c19-492c-9686-2c4031902bcb,"C’est avec une grande tristesse que j’ai appris le décès de Jacques Chirac. Un Grand Homme qui marquera à jamais la 5e République. J’ai eu la chance d’être à ses côtés à plusieurs reprises et honorée d’avoir faire partie de cette délégation qui l’a accompagné lors de sa dernière visite officielle au Sénégal en 2005. Ami de l’Afrique, il a érigé le musée du quai Branly, symbole de son attachement à la culture universelle. Sincères condoléances à sa famille, à Jean Louis Debré,…",images/post_74_0.jpg;images/post_74_1.jpg;images/post_74_2.jpg
162d9da5-dd82-4045-ab17-3059eb23c20f,"Quelle émotion profonde et quelle peine immense j’ai ressenties ce matin quand j’ai appris le décès de Jacques Chirac ! Jacques Chirac, cette icône de la politique française qui a marqué tous nos esprits pendant plus de cinquante ans grâce à son incroyable sens du contact et à une carrière hors du commun. Il a été un très grand Président de la République, un très grand homme d’Etat, celui qui vous apprend ce qu’est le véritable engagement pour la France et ses valeurs. Ja…",images/post_75_0.jpg
2b65718a-1c8a-48e1-ba7d-b8ce3b97a4e8,"Un moment d'émotion en apprenant le décès de Jacques Chirac, tout jeune, j'avais eu l'occasion de le rencontrer à La Marine, c'était avant tout un épicurien, proche des français et amoureux de la France.",images/post_78_0.jpg
3cde32b7-1713-42bf-be68-df1ad3013ba5,"Très triste d'apprendre le décès de Jacques Chirac. Rares sont les présidents de la République à avoir réussi l'équation d'être à la fois un grand homme d'état et un président proche des français. Un président profondément humain, un Maire corrézien adulé des Parisiens. Un Gaulliste irrémédiablement pacifiste, sage, un amoureux de la culture, de l'Afrique, du Monde, de l'Environnement. Il restera pour moi à jamais celui qui m'a donné envie de m'engager en politique, au RPR,…",images/post_79_0.jpg
1e979412-32b5-4e86-a67b-a11480392284,26 septembre 2019 décès de Jacques Chirac,images/post_85_0.jpg
89d684f8-5fe5-4355-8a88-99040798dc69,Il y a deux ans nous apprenions avec une grande tristesse la disparition de l'ancien président Jacques Chirac. Ici en conversation avec le président Georges Pompidou .,images/post_86_0.jpg
0f8dd36c-ea44-4a3e-8ec4-e7bf8ff450ac,L’ancien président Jacques Chirac est décédé. Suivez notre édition spéciale en direct https://f24.my/5Z30.f,images/post_90_0.jpg
88eb89f7-a1ee-49ec-9050-288c2e33b12b,"Je viens d’apprendre le décès de notre ancien Président de la République, Jacques CHIRAC ce matin. Toutes mes condoléances à sa famille, à ses proches qui ont travaillé à ses côtés. Un homme qui aimait profondément les gens. Il disait qu’il ne fallait jamais oublié personne et se mettre à leur place. Une énergie fédératrice... Un homme passionné par les arts primitifs. #DecesJacquesChirac",images/post_93_0.jpg
7fd88f60-27f8-46d8-8250-50602e2eaf76,"Le décès du Président Jacques Chirac me touche. Il incarnait pour moi cette figure bienveillante et rassurante à la tête de l’État. Un père de la Nation qui a éveillé ma conscience politique dans une époque troublée par les attentats du 11 septembre et la guerre d’Irak. C’était une personnalité forte de notre histoire contemporaine. Et à cette dernière, il manquera.",images/post_98_0.jpg
f6421a07-98a2-4dd9-a598-f845764f6984,Décès de Jacques Chirac ! Repose en paix !,images/post_102_0.jpg
938b287c-b770-4d55-9310-97cd3f11ce90,"ALERTE - Décès de Jacques Chirac annoncé par Christine Boutin. Mise à jour : Chirac toujours hospitalisé, sa famille ""demande instamment qu'on respecte sa tranquillité"" (le gendre de Jacques Chirac à l'AFP) Plus d'infos > http://www.public.fr/.../La-mort-de-Jacques-Chirac...",images/post_103_0.jpg
963bdcca-7839-4c9e-b53c-1decc5e9d8be,"Suite au décès de Jacques CHIRAC... la diffusion de ma prestation à l'émission ""N'OUBLIEZ PAS LES PAROLES"" est reportée au mardi 1er octobre à 18h40",images/post_107_0.jpg;images/post_107_1.jpg
9adcb02e-3aa0-4b8f-a125-76ac1e2da70a,"#FRANCE24 Le seul chef d'État Africain appelé par la chaîne FRANCE 24 dans le cadre du décès de Jacques Chirac. En écoutant certains individus qui se disent Guinéens, t'as l'impression que la France ou les journalistes français ne reconnaissent pas le Président Guinéen. Quand tu es sage, tu seras toujours consulté quand ya des dossiers ou situations . Le Président de la République de Guinée son Excellence Pr Alpha Conde vient de témoigner la bravoure de l'ex-President…",images/post_108_0.jpg;images/post_108_1.jpg;images/post_108_2.jpg
5be05ac4-7dca-4769-b176-af75ed22e5b5,"Suite au décès de M. Jacques Chirac, ancien Président de la République, un deuil national a été décrété lundi 30 septembre 2019. Les drapeaux des bâtiments & édifices publics seront mis en berne tandis qu’un moment de recueillement sera organisé dans les services publics à 15h Gouvernement Gendarmerie du Gard Police Nationale Département du Gard Ministère de l'Intérieur",images/post_111_0.jpg
6f00950d-d6aa-45d9-982b-af9c7798b171,"Décès de Jacques Chirac Au revoir Monsieur le Président de la République. La France entière est en deuil et rend hommage à un grand homme, à son engagement au service des Français et en particulier à son action sur la scène internationale qui a fait rayonner et respecter la voix de la France.",images/post_112_0.jpg
5df2a0d5-0e85-4ea1-b4e7-ac3df930f631,"En raison du décès de l'ancien Président de la République Jacques Chirac, notre programmation tv sera bouleversée ce vendredi soir sur NC la 1ère: ""Chirac l'ultramarin"" à 20h25 ""Jacques Chirac , l'homme qui ne voulait être Président"" à 21H20 Diffusion également de 3 documentaires, ce Dimanche 29 Septembre à partir de 12H00:…",images/post_115_0.jpg
07bc0d0f-619d-4350-b162-3a821cf54860,"C’est avec beaucoup de tristesse que nous avons appris le décès de Jacques Chirac qui a joué un rôle capital dans la création de l’Ecole de Chiens Guides de Paris. C’est notamment grâce à lui que l’Ecole a pu s’installer dans des locaux de la Mairie de Paris, près du bois de Vincennes. Bernadette et Jacques Chirac ont inauguré l’Ecole des Chiens Guides de Paris le 11 mai 1987.",images/post_119_0.jpg
6a8ceb8e-c28d-4f42-afa2-a6312e7b4f67,"Mort de Jacques Chirac - L'hommage du président français Emmanuel Macron : ""Nous nous reconnaissons tous en cet homme qui nous ressemblait et nous rassemblait."" > Portrait, hommages, notre dossier : http://tv5m.tv/deces-jacques-chirac",images/post_122_0.jpg
091cb456-57a6-40b4-9cea-015f6fc6983e,"DÉCÈS DE JACQUES CHIRAC : ÉMOTION ET TRISTESSE POUR UN GRAND HOMME D’ETAT DONT L’HUMANISME ÉTAIT SA GRANDE FORCE ... RÉPUBLICAIN, VISIONNAIRE, IL NOUS MANQUERA !!",images/post_125_0.jpg;images/post_125_1.jpg
0e9c9b12-0eaa-4b87-ad4c-04a867f18d7a,"En ce jour anniversaire du décès de Jacques CHIRAC, je rends hommage à ce grand Homme !",images/post_128_0.jpg
38a223cb-35c7-4a43-9caf-24dfda19f0df,"HOMMAGE À JACQUES CHIRAC ce mercredi à l’Assemblée nationale, avec le souvenir de plusieurs rencontres avec lui, de sa proximité, de son écoute, de son attach…",images/post_129_0.jpg
6155ade7-8b8e-4f07-be3a-43b67ce327b0,"C'est avec tristesse que nous apprenons aujourd'hui le décès d'Eric RAOULT, ancien Ministre, survenu dans sa 65ème année. Eric RAOULT a marqué l’histoire politique en Seine-Saint-Denis avec un franc-parler peu commun. Il fut député et maire UMP du Raincy, avant de devenir ministre chargé de l'Intégration et de la lutte contre l'exclusion, puis ministre délégué à la Ville et à l'Intégration sous la Présidence de Jacques CHIRAC. Eric RAOULT m'avait fait confiance pour les élec…",images/post_133_0.jpg
03fe1e03-c8f5-4172-ab70-fcb4d1631641,"C'était le 26 septembre 2019. Jean-Paul Belmondo sortait de l'église arménienne de Paris pour les obsèques de Charles Gérard. Avec David Salmon, qui a pris cette photo, nous l'avions interviewé. Il s'exprimait avec difficulté mais il avait tenu a parler. Il était très aimable, très disponible, très touché par la mort de son ami et très souriant aussi, d'un beau sourire tendre et grave. L'interview n'a jamais été diffusée car quelques minutes après, ce jour-là, nous apprenions…",images/post_136_0.jpg
cb482433-79ba-46a2-80aa-bc847ed28d35,"Cher.es ami.es, J'apprends aujourd'hui avec émotion, comme des millions de françaises et de français, le décès de Jacques Chirac, ancien Président de la République. Si nous n'appartenions pas à la même sphère politique, je garde en mémoire le souvenir d'un grand Homme d'État qui marquera durablement l'histoire de la France. …",images/post_137_0.jpg
e5c77b14-d5f2-422b-834c-57b344b00523,"J'apprends aujourd'hui avec émotion, comme des millions de françaises et de français, le décès de Jacques Chirac, ancien Président de la Répub…",
4a1cc256-d537-4469-a13a-5ea6a13c4e50,"Nous sommes très attristés par le décès de Monsieur Jacques Chirac • Grand homme, grand homme politique • Client extraordinaire, sourire constant et rayonnant, proche des gens et se mettant toujours au niveau des autres. Pour tout cela vous nous manquerez. Merci Monsieur le Président @ Sénéquier",images/post_143_0.jpg;images/post_143_1.jpg;images/post_143_2.jpg;images/post_143_3.jpg;images/post_143_4.jpg
63909935-f2f6-4549-8ee1-cbe80a87524c,"C’est avec émotion que j’apprends le décès de Jacques Chirac. J’adresse à ses proches, sa famille mes plus sincères condoléances. Sa disparition doit avant tout être un grand rassemblement autour de valeurs qui nous unissent : - La paix. Son volontarisme, ses prises de position déterminées, son courage, notamment quand il s’est levé et a su dire non à la guerre en Irak en 2003. - L'humanisme. Il portait en lui une certaine idée de la France, de sa place dans le monde et avec…",
1ad29e0d-74f5-4740-8e6e-32c9dcfb817c,"DÉCÈS JACQUES CHIRAC - REGISTRE DE CONDOLÉANCES Suite au décès de Jacques Chirac, Président de la République Française de 1995 à 2007, la Ville de Chaumont met un registre de condoléances à votre disposition à l'Hôtel de Ville, à compter de cet après-midi. Vous pouvez également faire suivre votre message par mail le.maire@ville-chaumont.fr…",images/post_152_0.jpg
a0fcad6c-5f29-4913-b5a2-26406b057413,"Beaucoup d'émotion à l'annonce du décès de Jacques Chirac. Mes pensées et mes condoléances vont à son épouse Bernadette et à sa fille Claude, mais aussi à tous les Français qui, quelles que soient leurs convictions, sont en deuil aujourd'hui. Hommage à un homme d'Etat, un grand Gaulliste, qui a su faire rayonner notre pays à l'international, dire non à la guerre, s'engager contre toutes les discriminations et défendre l'environnement. Hommage aussi à un homme de Culture, amou…",images/post_156_0.jpg
ec3eb92a-6d8e-4f7a-848f-e547fd781955,"C’est avec regret que nous prenons acte du refus de la famille Chirac de respecter les usages républicains, en permettant à tous les représentants élus du peuple français de se rendre demain à la cérémonie d’hommage à l’ancien Président. - Marine Le Pen",
9c6eff23-a03b-4728-b66d-b48c1de6c374,"Un peu plus d’1 an après le décès de Jacques Chirac, j’apprends ce matin celui de Valéry Giscard d’Estaing. C’est dans l’ordre des choses...mais je me sens nostalgique. Mon enfance et ma jeunesse qui passent, et surtout le sentiment d’une certaine France qui n’est plus...",images/post_159_0.jpg
2fc5a44d-664d-4db0-8cfa-fbfac0b995b3,"Décès de Jacques Chirac : notre dessinateur Olivier Bauza a croqué ce jeudi l'ancien chef de l'Etat, décédé à l'âge de 86 ans.",images/post_160_0.jpg
011b7602-f595-4599-b414-cfa4cadebf32,"Décès ce matin de Jacques Chirac Chirac est mort. Tout le monde veut se souvenir du président qui a refusé la guerre en Irak. Sauf que Chirac était bon copain de Saddam Hussein dans les années 70 et l'a aidé à commencer son programme nucléaire. Et puis désolé de casser l'ambiance, mais n'y a t'il personne qui se souviennent de:…",images/post_161_0.jpg
c5dead2e-898c-4b81-a3e5-53efab8a3f3a,"Après le décès de Jacques Chirac, Mgr Matthieu Rougé, évêque de Nanterre, nous parle de l'homme qu'il a bien connu, dans toutes ses complexités. #AlaSource 21:45 sur KTO Télévision Catholique",images/post_166_0.jpg
741d4f62-5f42-446c-99ab-a1118ea2a3db,"26 septembre, date anniversaire du décès du Président Jacques CHIRAC. ""Jacques Chirac portait en lui l’amour de la France et des Français"".",images/post_169_0.jpg
36502911-b572-4dde-9b04-5901cc3f2912,"Décès de Jacques Chirac En 1975, Jacques Chirac, alors jeune premier ministre, ouvre les portes de son salon de Matignon à une équipe de la Télévision suisse romande.",images/post_172_0.jpg
377c8683-db0d-42e5-a958-487a50b29801,"Décès de Jacques Chirac ! Merci pour son action au service de notre Pays ! Tristesse, condoléances à sa famille et ses proches !",images/post_174_0.jpg
cb1dfe2d-d886-43aa-bd7b-36c9459fe779,"Décès de Jacques Chirac : quels souvenirs gardez-vous de l'ancien président de la République? En bon voisin corrézien, il appréciait beaucoup la campagne. Témoignez ici et demain dés 7h au 05 53 53 82 82. photo Maxppp",images/post_178_0.jpg
0b0fa0d3-a5ae-4730-a282-4ca7d6b38cec,DÉCLARATION DE FRANÇOIS BAROIN À LA SUITE DU DÉCÈS DE JACQUES CHIRAC.,images/post_179_0.jpg
a5c04148-486f-4f8c-a049-e24e97ed24e4,La dernière fois c'était en 1995.,
79b57b7c-46f6-4036-a38a-451c903db58a,"La Ville d’EAUZE, monsieur le Maire et le conseil municipal s’associent à l’hommage national suite au décès de M Jacques Chirac, survenu le 26 septembre, et se souviennent de son passage dans la Capitale de l’Armagnac en 1977.",images/post_182_0.jpg
9ca297ce-2ce9-4b0c-861d-ae0661530e12,"Triste d’apprendre le décès d’Alain Aumis. Diplomate à la retraite, il a eu une vie pleine et exemplaire. En 2018, j’étais allé le voir chez lui à Fort-de-France pour les besoins de mon livre « Mes années Houphouet ». Je voulais que ce sexagénaire martiniquais me parle de son collègue ivoirien, l'ambassadeur Georges Ouegnin, qui l'avait fasciné dans sa jeunesse et avait inspiré sa vocation. Un jour, en regardant en effet le chef du protocole ivoirien organiser un déplacement…",images/post_185_0.jpg
24474105-7b07-4fe5-9603-493a1b632f90,"Beaucoup d’émotion à l’annonce du décès de Jacques Chirac. Une incarnation de la France, de ses territoires et de la République. Je me suis engagé en politique entre les deux tours de l’élection présidentielle de 2002. Pour lui et précisément pour ce qu’il incarnait.",images/post_189_0.jpg
02dd9b34-15cf-46ec-9670-f670ccc633ce,"[Palais des sports Jacques Chirac] Suite au décès de l’ancien Président de la République Jacques Chirac, survenu le 26 septembre dernier, la Ville de Montauban a décidé lors du Conseil Municipal du 14 octobre dernier de dénommer le complexe sportif montalbanais « Palais des Sports Jacques Chirac ». Le stade qui jouxte ce complexe conservera pour sa part le nom de « Stade Georges Pompidou ».",images/post_192_0.jpg
6a146c3a-9f3f-46f2-9942-1c43b80d2a5a,JACQUES CHIRAC EST DÉCÉDÉ - HOMMAGE À UN GRAND HOMME ARTICLE PRESSE CE JOUR ICI https://www.rtl.fr/.../direct-video-deces-de-jacques...,images/post_196_0.jpg
180bfdd3-a000-49f5-b85e-8c313f1bf26a,"""Mon sentiment, c'est une grande tristesse. J'ai eu l'honneur de travailler avec lui lorsque j'étais ministre des armées de 1995 et 1997, c'était un homme qui ne laissait personne indifférent, quelqu'un d'aimable, pétri d'amitié"".",
37fb95ad-49c9-47f5-80ea-dbd5506a9fca,"C’est avec une grande tristesse que j’apprends le décès de Jacques Chirac, Président de la République de 1995 à 2007. Un Président de la République avec une grande Humanité et de profondes valeurs",images/post_201_0.jpg
0d6dd8c7-4a5e-484a-92d3-f3ea47faa50b,Décès de Jacques Chirac Asalfo sur son compte Instagram a posté une image du groupe (Magic Système) en compagnie du Président Jacques Chirac. RIP Président Chirac,images/post_202_0.jpg
ce287842-f273-4a22-9eea-15d556b29db0,УМЕР ЖАК ШИРАК - бывший ПРЕЗИДЕНТ ФРАНЦИИ. После тяжелой болезни в возрасте 86 лет ушёл в иной мир большой человек. Он был одним из любимых французами Президентов с большой буквы.…,
ea0ee058-6a89-4be8-ada7-84cbbbceac87,Décès de l'ancien Président de la République Jacques Chirac (1932-2019) Lesfrancais.press présente ses condoléances à sa famille et à tous les français qui en ont fait le président le plus aimé de la Vème République.,images/post_208_0.jpg
667629b3-2f5d-4fb3-a1c6-3a396174c28a,▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆ #RIP #JacquesChirac Disparition de l'ancien Président de la République française (1995 - 2007) Jacques Chirac (1932 - 2019) à l'âge de 86 ans ce matin à son domicile 4 rue de Tournon (6ème arrondissement) à Paris …,images/post_211_0.jpg
d907881f-c1b6-4427-8f0c-c73c02396454,EN DIRECT - Suivez sur BFMTV l'allocution d'Emmanuel Macron depuis l'Elysée suivie de notre édition spéciale sur la mort de Jacques Chirac,images/post_214_0.jpg
52c5f93c-26f4-4803-9e52-d93ebd72505f,"[Décès] C'est avec tristesse que nous avons appris aujourd'hui, le décès de Jacques Chirac à l'âge de 86ans. Ce poste n'est en rien politique, nous saluons juste ici l'un des acteurs principaux dans l'établissement du Parc Disneyland Paris en France....…",images/post_216_0.jpg;images/post_216_1.jpg
cd3473d6-03ad-4b29-9ebb-0c2313d87d4b,"EN FRANCE: LES OBSÈQUES DE JACQUES CHIRAC Jacques Chirac a été enterré au cimetière du Montparnasse Quatre jours après son décès, Jacques Chirac est inhumé ce lundi, après l’hommage de la République à ce président qui dirigea le pays pendant douze ans.",images/post_219_0.jpg;images/post_219_1.jpg;images/post_219_2.jpg
0a3bbf0a-b6b5-4b32-a443-22e5e4a15504,"«C'était un humaniste, et en même temps, un homme d'Etat», a réagi l'ancien ministre des Affaires étrangères Michel Barnier, au décès de l'ancien président de la République Jacques Chirac, ce jeudi 26 septembre",images/post_223_0.jpg
2c4c499d-c377-499f-9cb2-5169649beb0b,"Jacques Chirac, gaulliste au plus profond de son âme, est venu régulièrement à Colombey-les-Deux-Eglises, se recueillir sur la tombe du général à la date anniversaire de sa mort. Il a tenu à le faire, dès l'année de son élection à la présidence de la République en 1995.",
efe5ae53-8390-4937-aad2-9ba33a896b42,"« La France perd son Président. La famille gaulliste perd un de ses inspirateurs. » « Jacques Chirac a su créer une droite moderne, respectueuse des autres, républicaine. » « Jacques Chirac avait la volonté que les Français sachent vivre ensemble. »…",images/post_225_0.jpg
ed9eb888-7192-404c-8d85-e0f9e4628b02,"En temps normal, Thierry Schillé vend 6 kg de tête de veau par semaine. Depuis la mort de Jacques Chirac, ce tripier de Boulogne-Billancourt en vend une dizaine de kilos par... jour.",
baff0db3-882e-4af0-8b5f-f1834806c555,"Les drapeaux de la mairie principale et des mairies annexes de Courbevoie ont été mis en berne hier soir suite au décès de l’ancien Président de la République, Jacques Chirac, à l’âge de 86 ans. Monsieur le Maire a exprimé sa profonde émotion : « La France perd un immense homme d’Etat, d’une intelligence fine et une bonhomie légendaire, un homme que j’ai eu l’honneur de fréquenter pendant mes années à l’Assemblée nationale. Aujourd’hui, je peux écrire que je ressens une profo…",images/post_230_0.jpg
a19eb143-aa45-4ab3-89ce-0b999cb89b8c,"Ayant appris le décès de Monsieur Jacques Chirac, ancien Président de la République française, Nous adressons toutes nos condoléances à sa famille, à ses proches et au peuple français.…",images/post_234_0.jpg
