post_id,text,images
cb1b125c-3dda-4b13-9d97-7db3b4b2b498,"Décès de l’ancien Président Jacques Chirac Comme le Président de la République l’a annoncé, un jour de deuil national a été décrété le lundi 30 septembre, en hommage au Président Chirac, décédé le 26 septembre. Un moment de recueillement a été observé dans l’ensemble de nos emprises en Turquie, à 15h heure locale.…",images/post_52_0.jpg;images/post_52_1.jpg;images/post_52_2.jpg
fd8a776f-cad9-451e-a5da-9ae157a74a2b,"Une grande figure de la droite Jean Tiberi est morte. Jean Tiberi est décédé à l'âge de 90 ans. Il fut maire RPR de Paris de 1995 à 2001, maire du 5e arrondissement de Paris de 2001 à 2014, mais également député parisien pendant 23 ans et ancien magistrat. #jeantiberi #Décès #Politique #mesinfos",images/post_56_0.jpg
5aef58c7-2e2b-4cff-939b-5f794c4389ca,"Ainsi était Jacques Chirac... A l'annonce du décès de Danielle Mitterrand, Jacques Chirac a pris la peine de décrocher son téléphone pour appeler Gilbert Mitterrand, le fils de Danielle et François Mitterrand, afin de lui présenter ses condoléances. Deux jours après le décès de sa mère, Danielle. 'Il lui a dit tout le bien qu'il pensait d'elle', explique un de ses proches.""…",images/post_61_0.jpg
6bf946c0-4327-44fd-a0ba-404ad12ba0f9,"Tout part en fumée. Outre l’information « principale » de cette journée, le décès de Jacques Chirac, ancien président de la République, dont les médias font l’éloge, l’information la plus importante doit pourtant être l’incendie de l’usine Lubrizol, à Rouen. -…",images/post_64_0.jpg;images/post_64_1.jpg;images/post_64_2.jpg;images/post_64_3.jpg;images/post_64_4.jpg
fa069b20-0ac2-4e22-947c-65a7250107e7,[Décès] Jacques Chirac nous a quittés aujourd’hui. On gardera notamment ce souvenir de lui avec Michael Eisner. Cette photo fut prise lors de la signature de la convention de 1987 (acte fondateur pour Disneyland Paris).,images/post_66_0.jpg
09201c73-d32c-4dab-8bc3-9358e82d2dd7,L'émotion de Zinédine Zidane après le décès de Jacques Chirac.,images/post_67_0.jpg
2730a976-1e33-4829-b054-723d0c676a28,"Le décès de Jacques Chirac a fait réagir la presse du monde entier. De la politique qu’il a menée à sa personnalité, voici quelques commentaires sélectionnés par Courrier international.",
18d07471-2b81-43b8-b591-e9d8d30985a9,DEATH OF PRESIDENT JACQUES CHIRAC,
437256a5-6638-44e3-8110-75e7b987d6af,"He had France in his heart, he had the heart of the French and the French humanity.",
583f139b-bb66-43c7-891d-9dcdf4f84195,He made France shine and the French abroad.,
d98b5585-f766-4e29-926c-b2cef88512a2,NDJAMENA/TCHAD LE 1ER OCTOBRE 2019. SEM CISSE OUSMANE AMBASSADEUR DU NIGER AU TCHAD SIGNE A L'AMBASSADE DE FRANCE LE LIVRE DE CONDOLEANCES OUVERT SUITE AU DECES DE JACQUES CHIRAC ANCIEN PRESIDENT DE LA REPUBLIQUE FRANCAISE ET GRAND AMI DE L'AFRIQUE.,images/post_72_0.jpg;images/post_72_1.jpg;images/post_72_2.jpg;images/post_72_3.jpg;images/post_72_4.jpg
43a22baf-b99d-4b2f-8487-dd10df915fb1,Décès de Jacques Chirac - Retrouvez une édition spéciale de Votre grand journal du soir jusqu’à 21h sur Europe 1,images/post_73_0.jpg
f37a8f08-1950-4c67-aa4c-b0347e80cdf3,"JACQUES CHIRAC : UN AMI NOUS QUITTE C’est avec beaucoup de tristesse que j’ai appris le décès de Jacques #CHIRAC. Nous venons de perdre un ami fidèle qui a toujours veillé, tant par ses paroles que par ses actes, à ce que l’outre-mer ait toute sa place au sein de la Nation. Un lien particulier et indéfectible unissait l’outre-mer, et notamment La Réunion, à ce grand serviteur de l’Etat. Le Président aimait profondément nos territoires, ses habitants et portait sur eux un reg…",images/post_74_0.jpg
f5a2b90c-4d3b-4047-bf6a-0f4cd0e1e6e9,"Quelle émotion profonde et quelle peine immense j’ai ressenties ce matin quand j’ai appris le décès de Jacques Chirac ! Jacques Chirac, cette icône de la politique française qui a marqué tous nos esprits pendant plus de cinquante ans grâce à son incroyable sens du contact et à une carrière hors du commun. Il a été un très grand Président de la République, un très grand homme d’Etat, celui qui vous apprend ce qu’est le véritable engagement pour la France et ses valeurs. Ja…",images/post_78_0.jpg
58228850-2479-4b57-b187-d6547a3cf409,"C’est avec une grande tristesse que j'ai appris le décès du président Jacques Chirac. La France vient de perdre un grand homme d’État, que j’admirais et respectais profondément pour son humanité et son attachement à des valeurs qui sont également les miennes. Homme de culture et homme de coeur, Jacques Chirac faisait partie de nos soutiens de la première heure. Je l’aimais beaucoup et ne l’oublierai jamais. Mes pensées émues vont à sa famille et à ses proches.",images/post_81_0.jpg
55e94194-73bc-4ab4-b2ce-95e2974b0784,"ALERTE - Décès de Jacques Chirac annoncé par Christine Boutin. Mise à jour : Chirac toujours hospitalisé, sa famille ""demande instamment qu'on respecte sa tranquillité"" (le gendre de Jacques Chirac à l'AFP) Plus d'infos > http://www.public.fr/.../La-mort-de-Jacques-Chirac...",images/post_84_0.jpg
78b99b91-e4d6-4c34-aa67-2083658e968e,Respect et tristesse après le décès de Jacques Chirac un des grands hommes d'état de la 5ème République.,images/post_88_0.jpg
d5788263-6736-4c22-96e0-1cec8bca4a4d,"Suite au décès de Jacques Chirac, nous laissons la place à la soirée spéciale sur France 2 . https://www.france.tv/france-2/direct.html Rendez-vous jeudi 10 octobre !",images/post_89_0.jpg
73f9a3ba-5364-441e-b317-aa46d5b53b2d,Jacques Chirac est mort à 86 ans Suivez sur France 2 notre édition spéciale : www.france.tv/france-2/direct.html,images/post_92_0.jpg
3288620d-57bd-40a3-984b-eabc1f915cb1,"En raison du décès de l'ancien Président de la République Jacques Chirac, notre programmation tv sera bouleversée ce vendredi soir sur NC la 1ère: ""Chirac l'ultramarin"" à 20h25 ""Jacques Chirac , l'homme qui ne voulait être Président"" à 21H20 Diffusion également de 3 documentaires, ce Dimanche 29 Septembre à partir de 12H00:…",images/post_97_0.jpg
c5e38ace-1891-40c2-b91a-90acb7339222,"Immense tristesse d’apprendre le décès de Jacques Chirac. La République vient de perdre un de ses plus grands représentants, un de ses pères. J’avais eu l’immense honneur de l’accompagner à l'assemblée plénière du IVe Sommet de la Terre en 2002 à Johannesburg. Je n’oublierai jamais ces moments. Monsieur Le Président, nous vous serons, pour toujours, reconnaissants. J’ai demandé que les drapeaux de notre Hôtel-de-Ville soient en berne afin de rendre un hommage à ce grand Président.",images/post_101_0.jpg
94bb973b-8f05-440b-8d3f-59c052dc19f1,"Particulièrement affecté par le décès de Jacques Chirac. Une personnalité qui a accompagné ma construction politique, autour notamment du sujet de la fracture sociale, un sujet toujours actuel... J’ai eu l’occasion d’échanger avec lui dans la commune de mon enfance, Puisieux, où il était venu tenir meeting en 1992. Il avait profité de son passage pour y saluer « Mon grand père politique » Albert Rivaux, en présence de Jean-Paul Delevoye et d’une partie du monde politique ré…",images/post_104_0.jpg
f7e5061b-d45a-46bd-9a95-b9d9d620375d,"C’est avec une grande tristesse que j’ai appris le décès de Jacques Chirac. Un Grand Homme qui marquera à jamais la 5e République. J’ai eu la chance d’être à ses côtés à plusieurs reprises et honorée d’avoir faire partie de cette délégation qui l’a accompagné lors de sa dernière visite officielle au Sénégal en 2005. Ami de l’Afrique, il a érigé le musée du quai Branly, symbole de son attachement à la culture universelle. Sincères condoléances à sa famille, à Jean Louis Debré,…",images/post_108_0.jpg;images/post_108_1.jpg;images/post_108_2.jpg
2fb73f50-5a57-465f-80a9-f5d6ec7aea59,Décès de Jacques Chirac : un registre de condoléances est ouvert dans le hall de l'Hôtel de Ville de Béziers,images/post_109_0.jpg
5561e82d-4f34-4395-84f8-cf2d5d356118,Décès de Jacques Chirac c'était il y a 1 an J'avais eu l'occasion de rencontrer Jacques Chirac quand il est venu à Madagascar en visite officielle en 2005. J'étais invité à la résidence de l'ambassadeur de France et j'avais pu échanger avec lui. Qu'il repose en paix...,images/post_111_0.jpg;images/post_111_1.jpg;images/post_111_2.jpg
e2eeae58-5456-4d22-a142-6f5a4c256942,"Jacques Chirac c’est aussi cet hommage après l’annonce de la disparition de François Mitterrand, le 8 janvier 1996. J’espère qu’il aura droit à un hommage de cette qualité, touchante et humaine.",
d0f42834-5992-43a5-b2ea-3e9711c5589d,Décès de Jacques Chirac ! Repose en paix !,images/post_117_0.jpg
b4aee399-47ba-4847-bfae-e1eeee42bdb1,L’ancien président Jacques Chirac est décédé. Suivez notre édition spéciale en direct https://f24.my/5Z30.f,images/post_118_0.jpg
2ee634f3-1502-4cb6-8ac3-6ad33261769f,DÉCLARATION DE FRANÇOIS BAROIN À LA SUITE DU DÉCÈS DE JACQUES CHIRAC.,images/post_121_0.jpg
2b7e9abf-c853-4580-8339-7644da80e5b2,"Trois ans après son décès, nous avons rendu hommage à Jacques Chirac en donnant son nom à la Cour d’honneur de la mairie du 5e en présence de sa fille Claude. L’ancien Président et Maire de Paris a désormais un lieu à son nom au cœur de l’arrondissement qui l’a vu naître.",images/post_123_0.jpg;images/post_123_1.jpg;images/post_123_2.jpg
dbe0bd75-a1c9-4e3f-8d05-705f27d46c7d,"Très triste d'apprendre le décès de Jacques Chirac. Rares sont les présidents de la République à avoir réussi l'équation d'être à la fois un grand homme d'état et un président proche des français. Un président profondément humain, un Maire corrézien adulé des Parisiens. Un Gaulliste irrémédiablement pacifiste, sage, un amoureux de la culture, de l'Afrique, du Monde, de l'Environnement. Il restera pour moi à jamais celui qui m'a donné envie de m'engager en politique, au RPR,…",images/post_126_0.jpg
d978c6ef-da0e-404c-a253-5a0378cc6901,"Un moment d'émotion en apprenant le décès de Jacques Chirac, tout jeune, j'avais eu l'occasion de le rencontrer à La Marine, c'était avant tout un épicurien, proche des français et amoureux de la France.",images/post_132_0.jpg
9c9cd869-912c-40a3-b0b6-1366b3e543b0,"Mort de Jacques Chirac - L'hommage du président français Emmanuel Macron : ""Nous nous reconnaissons tous en cet homme qui nous ressemblait et nous rassemblait."" > Portrait, hommages, notre dossier : http://tv5m.tv/deces-jacques-chirac",images/post_133_0.jpg
41084158-9d89-47c1-9d12-343b89c31559,"Je viens d’apprendre le décès de notre ancien Président de la République, Jacques CHIRAC ce matin. Toutes mes condoléances à sa famille, à ses proches qui ont travaillé à ses côtés. Un homme qui aimait profondément les gens. Il disait qu’il ne fallait jamais oublié personne et se mettre à leur place. Une énergie fédératrice... Un homme passionné par les arts primitifs. #DecesJacquesChirac",images/post_136_0.jpg
1540988a-505b-41b0-b4ab-a1ee7b611065,"DEUIL NATIONAL Suite au décès de Jacques Chirac, la ville de Murat partage l'émotion ressentie en France d'autant qu'elle avait noué une relation particulière avec le président depuis sa visite officielle du 21 octobre 2004. Jacques Chirac avait visité la scierie Chalbos puis prononcé un discours de portée nationale concernant l'avenir de l'agriculture française (au gymnase municipal devant 800 professionnels du monde agricole et les maires du département, les conseillers g…",images/post_141_0.jpg;images/post_141_1.jpg;images/post_141_2.jpg;images/post_141_3.jpg;images/post_141_4.jpg
d209312b-42b7-4bb5-ad1d-1df78c63dbc4,"26 septembre 2019 : Décès de Jacques Chirac Jacques Chirac avait dominé la vie politique française pendant plus de trente ans, de 1974 à 2007, comme Premier ministre, président de la République ou chef de l'opposition... bit.ly/3BHfEIx",images/post_144_0.jpg
b25b63ef-6038-434b-9781-6a45f292946b,"C’est avec regret que nous prenons acte du refus de la famille Chirac de respecter les usages républicains, en permettant à tous les représentants élus du peuple français de se rendre demain à la cérémonie d’hommage à l’ancien Président. - Marine Le Pen",
388af81b-7ae3-42bd-8a44-99e7ff9dc69f,"Suite au décès de M. Jacques Chirac, ancien Président de la République, un deuil national a été décrété lundi 30 septembre 2019. Les drapeaux des bâtiments & édifices publics seront mis en berne tandis qu’un moment de recueillement sera organisé dans les services publics à 15h Gouvernement Gendarmerie du Gard Police Nationale Département du Gard Ministère de l'Intérieur",images/post_149_0.jpg
d0e4cee8-ce20-4e84-be86-c44a152d943c,"Nous sommes très attristés par le décès de Monsieur Jacques Chirac • Grand homme, grand homme politique • Client extraordinaire, sourire constant et rayonnant, proche des gens et se mettant toujours au niveau des autres. Pour tout cela vous nous manquerez. Merci Monsieur le Président @ Sénéquier",images/post_150_0.jpg;images/post_150_1.jpg;images/post_150_2.jpg;images/post_150_3.jpg;images/post_150_4.jpg
db7b6892-55e4-4b06-be5a-8f26eff493e8,"En ce jour anniversaire du décès de Jacques CHIRAC, je rends hommage à ce grand Homme !",images/post_154_0.jpg
d9d2ad23-0b73-4b4c-aaa8-0c6dc9a16058,"HOMMAGE À JACQUES CHIRAC ce mercredi à l’Assemblée nationale, avec le souvenir de plusieurs rencontres avec lui, de sa proximité, de son écoute, de son attach…",images/post_155_0.jpg
6b5ff782-7087-4a6f-a551-db829f20052d,"La tombe de Jacques Chirac (29 novembre 1932 - 26 septembre 2019), dans le cimetière du Montparnasse (XIVe arrondissement de Paris). La pierre tombale est des plus banales, sans artifice, sans rien de particulier, juste le nom du défunt, son année de naissance et celle de son décès (1932-2019). Ce pourrait être celle de Kouadio Koffi ou de Koffi Kouadio, on n'y verrait pas la différence.",images/post_159_0.jpg
9bc05c6d-173c-40c7-ba76-e48c70a49869,"JACQUES CHIRAC EST MORT Nous apprenons avec tristesse le décès de l'ancien Président de la République Jacques Chirac. L'homme était particulièrement attaché à la ruralité et à la France des campagnes. En photo, au salon de l'agriculture en 2004 au stand de Savoie-Mont Blanc.",images/post_162_0.jpg
f7a906ce-d460-454f-bd1a-df0fcfbd33ce,"Cher.es ami.es, J'apprends aujourd'hui avec émotion, comme des millions de françaises et de français, le décès de Jacques Chirac, ancien Président de la République. Si nous n'appartenions pas à la même sphère politique, je garde en mémoire le souvenir d'un grand Homme d'État qui marquera durablement l'histoire de la France. …",images/post_166_0.jpg
17deafae-c5ea-4442-8185-c2f707a91ee6,"J'apprends aujourd'hui avec émotion, comme des millions de françaises et de français, le décès de Jacques Chirac, ancien Président de la Répub…",
d2bade53-8e0f-43f8-b3ae-c3594e888f1b,"J’éprouve une immense douleur en apprenant le décès de Jacques Chirac, celle de perdre un deuxième père. Il m’avait accueilli paternellement à l’Assemblée Nationale en 1993 alors que j’avais perdu mon père trois ans plus tôt. Nous formions alors une quasi-fratrie avec François Baroin, Renaud Muselier, Philippe Briand, Hervé Gaymard, Frédéric de Saint-Sernin et quelques autres qui ne l’auront jamais lâché même quand tous pensaient l’élection présidentielle perdue pour lui. …",images/post_172_0.jpg;images/post_172_1.jpg;images/post_172_2.jpg;images/post_172_3.jpg
f5bb311c-6cf1-421e-b69b-9489f9c17d8d,"Décès de Jacques Chirac Au revoir Monsieur le Président de la République. La France entière est en deuil et rend hommage à un grand homme, à son engagement au service des Français et en particulier à son action sur la scène internationale qui a fait rayonner et respecter la voix de la France.",images/post_175_0.jpg
867a97f0-6a5b-443e-bb7b-b54dff41b861,"26 septembre, date anniversaire du décès du Président Jacques CHIRAC. ""Jacques Chirac portait en lui l’amour de la France et des Français"".",images/post_178_0.jpg
bd5e5c83-25d0-48c9-9c9a-1195c00ff42f,"DÉCÈS DE JACQUES CHIRAC : ÉMOTION ET TRISTESSE POUR UN GRAND HOMME D’ETAT DONT L’HUMANISME ÉTAIT SA GRANDE FORCE ... RÉPUBLICAIN, VISIONNAIRE, IL NOUS MANQUERA !!",images/post_181_0.jpg;images/post_181_1.jpg
5bcd7200-0eb2-4e74-8568-b092658510e8,Décès de Jacques Chirac à 86 ans. Suivez l'édition spéciale en direct sur CNEWS > http://cnews.fr/direct,
6aa9507b-ce40-40ae-9a53-d8c19d6c323e,«Le président Jacques Chirac s'est éteint ce matin au milieu des siens. Paisiblement»,
c668c849-491d-4e60-a52d-39393d3213c1,"47 ans d'amitiés avec Jacques Chirac : depuis la #Guadeloupe, Lucette Michaux-Chevry raconte sa vision du Chirac des #Outremer, interviewée par @LaurTheatin @guadeloupela1e sur @franceinfo",images/post_189_0.jpg
733973bd-a757-4448-bb95-d59be342de7a,"Décès de Jacques Chirac En 1975, Jacques Chirac, alors jeune premier ministre, ouvre les portes de son salon de Matignon à une équipe de la Télévision suisse romande.",images/post_190_0.jpg
92f79498-ad0d-40eb-9d24-dbce1fe6087f,#France - Décès de l'ancien président de la République française Jacques Chirac à l'âge de 86 ans.,images/post_192_0.jpg
4fbbec07-db9c-408b-979b-0de441ad4f88,"DÉCÈS JACQUES CHIRAC - REGISTRE DE CONDOLÉANCES Suite au décès de Jacques Chirac, Président de la République Française de 1995 à 2007, la Ville de Chaumont met un registre de condoléances à votre disposition à l'Hôtel de Ville, à compter de cet après-midi. Vous pouvez également faire suivre votre message par mail le.maire@ville-chaumont.fr…",images/post_193_0.jpg
3e01059c-396e-456b-b425-80903a61045d,"[Palais des sports Jacques Chirac] Suite au décès de l’ancien Président de la République Jacques Chirac, survenu le 26 septembre dernier, la Ville de Montauban a décidé lors du Conseil Municipal du 14 octobre dernier de dénommer le complexe sportif montalbanais « Palais des Sports Jacques Chirac ». Le stade qui jouxte ce complexe conservera pour sa part le nom de « Stade Georges Pompidou ».",images/post_197_0.jpg
0e015e4a-1be9-44d5-8326-c3fc6385d0c8,"Gaston Flosse et Jacques Chirac avaient une relation privilégiée. Construite au commencement du RPR. Dans une interview, l'ancien président de la Polynésie raconte ce lien : L'interview complète est à retrouver ici : http://bit.ly/2nyY3Qu Plus d'info dans nos journaux ce soir 18h en reo Tahiti 18h30 en français …",images/post_201_0.jpg
f98adfbb-e3a6-42a9-9787-cab0a40f6b10,La dernière fois c'était en 1995.,
96fb5fc7-542f-4ed6-a3b4-797c56600d35,"Beaucoup d'émotion à l'annonce du décès de Jacques Chirac. Mes pensées et mes condoléances vont à son épouse Bernadette et à sa fille Claude, mais aussi à tous les Français qui, quelles que soient leurs convictions, sont en deuil aujourd'hui. Hommage à un homme d'Etat, un grand Gaulliste, qui a su faire rayonner notre pays à l'international, dire non à la guerre, s'engager contre toutes les discriminations et défendre l'environnement. Hommage aussi à un homme de Culture, amou…",images/post_206_0.jpg
fddebc81-9167-477e-971e-056b1ef60871,"C'est avec une grande tristesse que j'apprends le décès de Monsieur Jacques Chirac. La République Française et le Gaullisme viennent de perdre un de leurs plus grands représentants. En mon nom et au nom de la ville de Wasquehal j'adresse mes plus sincères condoléances à sa famille. Les drapeaux de notre Hôtel-de-Ville sont mis en berne. Lors du Conseil municipal de ce soir, nous rendrons hommage à ce Grand Président.",images/post_207_0.jpg
69ad128e-9c87-4581-8f32-e38109bac541,"Décès de Jacques Chirac : notre dessinateur Olivier Bauza a croqué ce jeudi l'ancien chef de l'Etat, décédé à l'âge de 86 ans.",images/post_213_0.jpg
eb4ab188-50b4-476d-b0e4-975fee32798f,JACQUES CHIRAC EST DÉCÉDÉ - HOMMAGE À UN GRAND HOMME ARTICLE PRESSE CE JOUR ICI https://www.rtl.fr/.../direct-video-deces-de-jacques...,images/post_214_0.jpg
2a64c92a-37b9-4506-bd2e-96d5cae1fb87,"C’est avec une grande tristesse que j’apprends le décès de Jacques Chirac, Président de la République de 1995 à 2007. Un Président de la République avec une grande Humanité et de profondes valeurs",images/post_219_0.jpg
6a918451-38b6-4240-b153-9121b7c5d22b,УМЕР ЖАК ШИРАК - бывший ПРЕЗИДЕНТ ФРАНЦИИ. После тяжелой болезни в возрасте 86 лет ушёл в иной мир большой человек. Он был одним из любимых французами Президентов с большой буквы.…,
d2270545-ebba-44f6-9ae4-65de69cb86af,"""Mon sentiment, c'est une grande tristesse. J'ai eu l'honneur de travailler avec lui lorsque j'étais ministre des armées de 1995 et 1997, c'était un homme qui ne laissait personne indifférent, quelqu'un d'aimable, pétri d'amitié"".",
83a48703-ba3c-4b28-bc88-df42f072637f,Décès de Jacques Chirac Asalfo sur son compte Instagram a posté une image du groupe (Magic Système) en compagnie du Président Jacques Chirac. RIP Président Chirac,images/post_225_0.jpg
f448a2f8-c310-4d2b-a5ec-3972affd645d,"En hommage à l'ancien président de la République Jacques Chirac, les drapeaux de la mairie de Paris ont été mis en berne, ce jeudi 26 septembre",images/post_227_0.jpg
3275008d-f044-4fb6-b61f-e328b7c0c678,"« La France perd son Président. La famille gaulliste perd un de ses inspirateurs. » « Jacques Chirac a su créer une droite moderne, respectueuse des autres, républicaine. » « Jacques Chirac avait la volonté que les Français sachent vivre ensemble. »…",images/post_228_0.jpg
a424c2f4-19bf-4e1a-978e-b49e32e3a0ef,"Les drapeaux de la mairie principale et des mairies annexes de Courbevoie ont été mis en berne hier soir suite au décès de l’ancien Président de la République, Jacques Chirac, à l’âge de 86 ans. Monsieur le Maire a exprimé sa profonde émotion : « La France perd un immense homme d’Etat, d’une intelligence fine et une bonhomie légendaire, un homme que j’ai eu l’honneur de fréquenter pendant mes années à l’Assemblée nationale. Aujourd’hui, je peux écrire que je ressens une profo…",images/post_232_0.jpg
8caff080-7e81-4eb2-96ee-45b43a5b5248,"Ayant appris le décès de Monsieur Jacques Chirac, ancien Président de la République française, Nous adressons toutes nos condoléances à sa famille, à ses proches et au peuple français.…",images/post_236_0.jpg
0d259f0f-830a-4563-acd4-24fc9c742f78,"Jacques Chirac, gaulliste au plus profond de son âme, est venu régulièrement à Colombey-les-Deux-Eglises, se recueillir sur la tombe du général à la date anniversaire de sa mort. Il a tenu à le faire, dès l'année de son élection à la présidence de la République en 1995.",
cc4b414d-98bc-4984-b7bd-bdabbb78391b,"En temps normal, Thierry Schillé vend 6 kg de tête de veau par semaine. Depuis la mort de Jacques Chirac, ce tripier de Boulogne-Billancourt en vend une dizaine de kilos par... jour.",
